WMO Region,Country,Station,Latitude,Longitude,Elevation,WMO Index,URL
Africa,Mauritius,PLAISANCE (MAURITIUS),-20.43444444,57.68361111,55,0-20000-0-61990,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8409
Africa,Mauritius,VACOAS (MAURITIUS),-20.2975,57.49472222,423,0-20000-0-61995,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8410
Africa,Morocco,TANGER (AERODROME),35.72638889,-5.905555556,14,0-20000-0-60101,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8110
Africa,Morocco,AL HOCEIMA,35.18333333,-3.85,27,0-20000-0-60107,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8113
Africa,Morocco,SIDI SLIMANE,34.23277778,-6.054722222,50,0-20000-0-60136,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8119
Africa,Morocco,SAFI,32.28333333,-9.233333333,43,0-20000-0-60185,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8129
Africa,Morocco,AGADIR AL MASSIRA,30.32888889,-9.399444444,74,0-20000-0-60252,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8140
Africa,Morocco,NADOR-AROUI,34.98333333,-3.016666667,178,0-20000-0-60340,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8150
Africa,Morocco,TAKERKOUSTE,31.03333333,-8.483333333,667,0-20000-0-60223,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8136
Africa,Morocco,CHEFCHAOUEN,35.1725,-5.313055556,287,0-20000-0-60106,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8112
Africa,Morocco,FES-SAIS,33.93277778,-4.975,571,0-20000-0-60141,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8120
Africa,Morocco,GUELMIN,29.01666667,-10.05,300,0-20000-0-60280,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8144
Africa,Morocco,SMARA,26.73333333,-11.68333333,110,0-20000-0-60335,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8148
Africa,Morocco,RADAR Debdou,33.95777778,-3.038611111,1596,,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/31776
Africa,Morocco,ESSAOUIRA,31.51666667,-9.783333333,7,0-20000-0-60220,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8135
Africa,Morocco,OUKAIMDEN,31.21666667,-7.916666667,2680,0-20000-0-60237,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8138
Africa,Morocco,LARACHE,35.16277778,-6.116388889,66,0-20000-0-60105,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8111
Africa,Morocco,BENI-MELLAL,32.36666667,-6.4,468,0-20000-0-60191,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8131
Africa,Morocco,AGADIR INEZGANNE,30.38333333,-9.566666667,18,0-20000-0-60250,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8139
Africa,Morocco,RABAT-SALE,34.04611111,-6.758055556,74,0-20000-0-60135,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8118
Africa,Morocco,NOUASSEUR,33.36666667,-7.583333333,200,0-20000-0-60156,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8124
Africa,Morocco,SETTAT,32.95,-7.616666667,408,0-20000-0-60177,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8127
Africa,Morocco,KASBA-TADLA,32.53333333,-6.283333333,507,0-20000-0-60190,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8130
Africa,Morocco,MARRAKECH,31.61666667,-8.033333333,464,0-20000-0-60230,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8137
Africa,Morocco,SIDI IFNI,29.36666667,-10.18333333,50,0-20000-0-60060,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8107
Africa,Morocco,OUJDA,34.78333333,-1.933333333,468,0-20000-0-60115,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8114
Africa,Morocco,TAOURIRT,34.39694444,-2.898055556,415,0-20000-0-60128,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8117
Africa,Morocco,TETUAN,35.59277778,-5.331666667,4,0-20000-0-60318,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8146
Africa,Morocco,MIDELT,32.68333333,-4.733333333,1508,0-20000-0-60195,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8132
Africa,Morocco,ERRACHIDIA,31.93333333,-4.4,1037,0-20000-0-60210,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8134
Africa,Morocco,TANGER-PORT,35.78777778,-5.806666667,11,0-20000-0-60100,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8109
Africa,Morocco,KENITRA,34.30027778,-6.594722222,4,0-20000-0-60120,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8115
Africa,Morocco,TAZA,34.21666667,-4,509,0-20000-0-60127,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8116
Africa,Morocco,MEKNES,33.88222222,-5.522777778,556,0-20000-0-60150,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8122
Africa,Morocco,CASABLANCA,33.56666667,-7.666666667,56,0-20000-0-60155,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8123
Africa,Morocco,KHOURIBGA,32.86666667,-6.966666667,771,0-20000-0-60178,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8128
Africa,Morocco,TAROUDANT,30.5,-8.816666667,264,0-20000-0-60253,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8141
Africa,Morocco,BOUARFA,32.56666667,-1.95,1142,0-20000-0-60200,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8133
Africa,Morocco,IFRANE,33.5,-5.166666667,1664,0-20000-0-60160,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8125
Africa,Morocco,EL JADIDA,33.23333333,-8.516666667,27,0-20000-0-60165,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8126
Africa,Morocco,OUARZAZATE,30.93333333,-6.9,1136,0-20000-0-60265,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8142
Africa,Morocco,TAN-TAN,28.44611111,-11.15833333,199,0-20000-0-60285,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8145
Africa,Morocco,MOHAMMEDIA,33.71666667,-7.4,4,0-20000-0-60146,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8121
Africa,Morocco,TIZNIT,29.68333333,-9.733333333,260,0-20000-0-60270,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8143
Africa,Mozambique,MARRUPA,-13.73333333,37.55,836,0-20000-0-67221,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8978
Africa,Mozambique,MAPUTO OBSERVATORIO,-25.96666667,32.6,60,0-20000-0-67339,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9006
Africa,Mozambique,MUEDA,-11.66666667,39.55,847,0-20000-0-67201,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8973
Africa,Mozambique,PEMBA,-12.98333333,40.53333333,101,0-20000-0-67215,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8976
Africa,Mozambique,ULONGUE,-14.73333333,34.35,1270,0-20000-0-67229,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8980
Africa,Mozambique,LUMBO,-15.03333333,40.66666667,10,0-20000-0-67241,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8984
Africa,Mozambique,LICHINGA,-13.3,35.23333333,1364,0-20000-0-67217,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8977
Africa,Mozambique,CUAMBA,-14.83333333,36.51666667,606,0-20000-0-67231,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8981
Africa,Mozambique,ZUMBO,-15.61666667,30.43333333,343,0-20000-0-67243,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8985
Africa,Mozambique,BEIRA,-19.8,34.9,8,0-20000-0-67297,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8997
Africa,Mozambique,Furancungo,-14.9,33.6,1260,0-20000-0-67225,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/32425
Africa,Mozambique,CAIA,-17.83333333,35.33333333,30,0-20000-0-67280,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8992
Africa,Mozambique,ESPUNGABERA,-20.46666667,32.76666667,824,0-20000-0-67301,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8998
Africa,Mozambique,INHAMBANE AEROPORTO,-23.86666667,35.41666667,9,0-20000-0-67324,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9002
Africa,Mozambique,MILANGE,-16.1,35.76666667,678.4,0-20000-0-67260,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8987
Africa,Mozambique,TETE CHINGODZE,-16.11666667,33.65,129,0-20000-0-67262,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8989
Africa,Mozambique,QUELIMANE,-17.88333333,36.88333333,6,0-20000-0-67283,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8993
Africa,Mozambique,MAPULANGUENE,-24.48333333,32.08333333,418,0-20000-0-67331,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9004
Africa,Mozambique,NACALA AIRPORT,-14.48333333,40.71666667,87,0-20000-0-67240,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8983
Africa,Mozambique,ANGOCHE,-16.21666667,39.9,61,0-20000-0-67273,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8991
Africa,Mozambique,CATANDICA,-18.06666667,33.16666667,611,0-20000-0-67291,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8995
Africa,Mozambique,MAPUTO/MAVALANE,-25.91666667,32.56666667,39,0-20000-0-67341,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9007
Africa,Mozambique,MOCIMBOA DA PRAIA,-11.35,40.36666667,27,0-20000-0-67205,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8974
Africa,Mozambique,MASSANGENA,-21.55,32.96666667,136,0-20000-0-67305,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8999
Africa,Mozambique,MOCUBA,-16.83333333,36.98333333,134,0-20000-0-67271,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8990
Africa,Mozambique,CHIMOIO,-19.11666667,33.46666667,731,0-20000-0-67295,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8996
Africa,Mozambique,VILANCULOS,-22,35.31666667,20,0-20000-0-67315,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9000
Africa,Mozambique,PEBANE,-17.26666667,38.15,25,0-20000-0-67285,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8994
Africa,Mozambique,CHANGALANE,-26.28333333,32.18333333,100,0-20000-0-67346,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9008
Africa,Mozambique,INHAMBANE,-23.86666667,35.38333333,14,0-20000-0-67323,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9001
Africa,Mozambique,PANDA,-24.05,34.71666667,150,0-20000-0-67327,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9003
Africa,Mozambique,XAI XAI,-25.05,33.63333333,4,0-20000-0-67335,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9005
Africa,Mozambique,NAMPULA,-15.1,39.28333333,438,0-20000-0-67237,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8982
Africa,Mozambique,SONGO,-15.6,34.43333333,966,0-20000-0-67250,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8986
Africa,Mozambique,TETE,-16.18333333,33.58333333,149,0-20000-0-67261,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8988
Africa,Mozambique,MATCHEDJE,-11.6,35.43333333,619,0-20000-0-67210,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8975
Africa,Mozambique,MONTEPUEZ,-13.13333333,39.03333333,534,0-20000-0-67223,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8979
Africa,Namibia,WALVIS BAY (PELICAN POINT),-22.88333333,14.43333333,7,0-20000-0-68104,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9138
Africa,Namibia,GROOTFONTEIN,-19.59861111,18.11611111,1406,0-20000-0-68014,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9115
Africa,Namibia,OUTJO,-20.11361111,16.15361111,1250,0-20000-0-68102,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9137
Africa,Namibia,HOSEA KUTAKO INTERNATIONAL AIRPORT,-22.48111111,17.47027778,1719,0-20000-0-68112,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9142
Africa,Namibia,OTJIWARONGO,-20.45,16.63333333,1455,0-20000-0-68004,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9112
Africa,Namibia,WALVIS BAY AIRPORT,-22.98333333,14.65,88,0-20000-0-68098,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9136
Africa,Namibia,MOWE BAY,-19.33333333,12.71666667,16,0-20000-0-68016,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9116
Africa,Namibia,LUDERITZ AIRPORT,-26.68527778,15.24555556,139,0-20000-0-68300,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9190
Africa,Namibia,ONDANGWA,-17.87722222,15.95,1096,0-20000-0-68006,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9113
Africa,Namibia,WINDHOEK,-22.56666667,17.1,1725,0-20000-0-68110,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9141
Africa,Namibia,OMARURU,-21.41666667,15.93333333,1217,0-20000-0-68114,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9143
Africa,Namibia,KEETMANSHOOP,-26.53333333,18.11666667,1064,0-20000-0-68312,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9191
Africa,Namibia,EROS,-22.6075,17.07916667,1699,0-20000-0-68109,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9140
Africa,Namibia,MARIENTAL,-24.5,17.86666667,1108,0-20000-0-68212,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9158
Africa,Namibia,RUNDU,-17.91666667,19.76666667,1102,0-20000-0-68018,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9117
Africa,Namibia,GOBABEB,-23.56666667,15.05,407,0-20000-0-68106,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9139
Africa,Namibia,Gobabeb,-23.56999969,15.02999973,408,0-20008-0-NMB,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/160
Africa,Namibia,GOBABIS,-22.46666667,18.96666667,1445,0-20000-0-68116,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9144
Africa,Namibia,OKAUKUEJO,-19.18333333,15.91666667,1102,0-20000-0-68010,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9114
Africa,Niger,TILLABERY,14.2,1.45,209,0-20000-0-61036,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8294
Africa,Niger,MAINE-SOROA,13.23333333,11.98333333,338,0-20000-0-61096,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8304
Africa,Niger,AGADEZ,16.96666667,7.983333333,501,0-20000-0-61024,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8293
Africa,Niger,MARADI,13.46666667,7.083333333,372,0-20000-0-61080,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8301
Africa,Niger,DOSSO,13.03333333,3.3,,0-20000-0-61053,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8299
Africa,Niger,BIRNI-N'KONNI,13.8,5.25,272,0-20000-0-61075,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8300
Africa,Niger,N'GUIGMI,14.25,13.11666667,285,0-20000-0-61049,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8297
Africa,Niger,ZINDER,13.78333333,8.983333333,452,0-20000-0-61090,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8303
Africa,Niger,NIAMEY-AERO,13.48333333,2.166666667,223,0-20000-0-61052,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8298
Africa,Niger,BILMA,18.68333333,12.91666667,355,0-20000-0-61017,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8292
Africa,Niger,GOURE,13.98333333,10.3,464,0-20000-0-61045,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8296
Africa,Niger,DIFFA,13.41666667,12.78333333,303,0-20000-0-61085,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8302
Africa,Niger,TAHOUA,14.9,5.25,386,0-20000-0-61043,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8295
Africa,Niger,GAYA (61099-0),11.88333333,3.45,202,0-20000-0-61099,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8305
Africa,Nigeria,KANO,12.05,8.533333333,,0-20000-0-65046,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8804
Africa,Nigeria,GOMBE,10.28333333,11.15,,0-20000-0-65075,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8808
Africa,Nigeria,AKURE,7.283333333,5.3,,0-20000-0-65232,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8830
Africa,Nigeria,OGOJA,6.666666667,8.8,117,0-20000-0-65275,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8844
Africa,Nigeria,WARRI,5.516666667,5.733333333,6.1,0-20000-0-65236,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8831
Africa,Nigeria,AWKA,6.2,7.05,325,0-20000-0-65246,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8834
Africa,Nigeria,PORT HARCOURT,4.85,7.016666667,,0-20000-0-65250,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8835
Africa,Nigeria,SHAKI (65108-0),8.666666667,3.383333333,456,0-20000-0-65108,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8811
Africa,Nigeria,ONDO,7.1,4.833333333,287.3,0-20000-0-65222,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8827
Africa,Nigeria,ADO EKITI,7.65,5.2,453.64,0-20000-0-65224,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8828
Africa,Nigeria,KATSINA,13.01666667,7.683333333,,0-20000-0-65028,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8802
Africa,Nigeria,JOS,9.866666667,8.9,,0-20000-0-65134,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8816
Africa,Nigeria,YOLA,9.233333333,12.46666667,,0-20000-0-65167,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8818
Africa,Nigeria,LAGOS ROOF,6.45,3.4,14,0-20000-0-65203,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8822
Africa,Nigeria,LOKOJA,7.783333333,6.733333333,62.5,0-20000-0-65243,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8832
Africa,Nigeria,ENUGU,6.466666667,7.55,,0-20000-0-65257,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8838
Africa,Nigeria,MAKURDI,7.733333333,8.533333333,,0-20000-0-65271,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8841
Africa,Nigeria,SOKOTO,13.01666667,5.25,,0-20000-0-65010,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8799
Africa,Nigeria,ZARIA,11.1,7.683333333,,0-20000-0-65030,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8803
Africa,Nigeria,MAIDUGURI,11.85,13.08333333,,0-20000-0-65082,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8809
Africa,Nigeria,Ilorin,8.529999733,4.566999912,350,0-20008-0-ILO,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/362
Africa,Nigeria,LAFIA,8.55,8.533333333,181.53,0-20000-0-65124,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8814
Africa,Nigeria,OSHOGBO,7.783333333,4.483333333,302,0-20000-0-65215,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8826
Africa,Nigeria,IKOM,5.966666667,8.7,119,0-20000-0-65273,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8842
Africa,Nigeria,ABUJA,9.25,7,,0-20000-0-65125,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8815
Africa,Nigeria,LAGOS/OSHODI,6.5,3.383333333,19,0-20000-0-65202,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8821
Africa,Nigeria,IBADAN,7.433333333,3.9,,0-20000-0-65208,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8823
Africa,Nigeria,NGURU,12.88333333,10.46666667,343.1,0-20000-0-65064,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8806
Africa,Nigeria,ILORIN,8.483333333,4.583333333,,0-20000-0-65101,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8810
Africa,Nigeria,BIDA,9.1,6.016666667,144.3,0-20000-0-65112,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8812
Africa,Nigeria,IJEBU ODE,6.833333333,3.933333333,77,0-20000-0-65210,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8824
Africa,Nigeria,OWERRI,5.483333333,7,91,0-20000-0-65252,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8836
Africa,Nigeria,CALABAR,4.966666667,8.35,61.9,0-20000-0-65264,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8840
Africa,Nigeria,POTISKUM,11.7,11.03333333,414.8,0-20000-0-65073,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8807
Africa,Nigeria,MINNA,9.616666667,6.533333333,,0-20000-0-65123,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8813
Africa,Nigeria,ONITSHA,6.15,6.783333333,67,0-20000-0-65245,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8833
Africa,Nigeria,GUSAU,12.16666667,6.7,463.9,0-20000-0-65015,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8800
Africa,Nigeria,LAGOS/IKEJA,6.583333333,3.333333333,,0-20000-0-65201,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8820
Africa,Nigeria,YELWA,10.88333333,4.75,244,0-20000-0-65001,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8797
Africa,Nigeria,KADUNA,10.6,7.45,,0-20000-0-65019,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8801
Africa,Nigeria,BAUCHI,10.28333333,9.816666667,609.7,0-20000-0-65055,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8805
Africa,Nigeria,ABEOKUTA,7.166666667,3.333333333,104,0-20000-0-65213,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8825
Africa,Nigeria,BENIN CITY,6.316666667,5.1,77.8,0-20000-0-65229,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8829
Africa,Nigeria,BIRNIN KEBBI,12.46666667,4.216666667,220,0-20000-0-65003,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8798
Africa,Nigeria,UMUAHIA,5.483333333,7.55,122,0-20000-0-65254,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8837
Africa,Nigeria,UYO,5.051111111,7.916666667,37,0-20000-0-65260,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8839
Africa,Nigeria,OBUDU,6.6,9.316666667,284.9,0-20000-0-65274,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8843
Africa,Nigeria,IBI,8.183333333,9.75,110.7,0-20000-0-65145,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8817
Africa,Nigeria,ISEYIN,7.966666667,3.6,330,0-20000-0-65200,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8819
Africa,Norway,BOUVET ISLAND,-54.4,3.283333333,42,0-20000-0-68992,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9360
Africa,Portugal,FUNCHAL,32.64753,-16.89248,58,0-20000-0-08522,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/2708
Africa,Portugal,PORTO SANTO,33.07146,-16.34848,82,0-20000-0-08524,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/2709
Africa,Portugal,FUNCHAL/S.CATARINA,32.69317,-16.77621,58,0-20000-0-08521,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/2707
Africa,Portugal,SELVAGEM GRANDE,30.14537,-15.871041,150,0-620-1-08520,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/32412
Africa,Rwanda,KAMEMBE,-2.47,28.92,1587.4,0-20000-0-64380,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8708
Africa,Rwanda,RUHENGERI,-1.499444444,29.6325,1855.7,0-20000-0-64383,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8710
Africa,Rwanda,GISENYI,-1.67,29.25,1550.9,0-20000-0-64381,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8709
Africa,Rwanda,KIGALI,-1.965,30.13277778,1491.1,0-20000-0-64387,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8712
Africa,Rwanda,BUTARE,-2.6,29.73,1764,0-20000-0-64384,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8711
Africa,Sao Tome and Principe,PRINCIPE,1.65,7.416666667,3,0-20000-0-61934,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8394
Africa,Sao Tome and Principe,S. TOME,0.383333333,6.716666667,8,0-20000-0-61931,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8393
Africa,Senegal,LINGUERE,15.38,-15.11972222,19.59,0-20000-0-61627,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8344
Africa,Senegal,PODOR,16.64972222,-14.92972222,5.73,0-20000-0-61612,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8343
Africa,Senegal,SAINT-LOUIS,16.05,-16.44972222,2.16,0-20000-0-61600,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8342
Africa,Senegal,MATAM,15.63,-13.25,15.35,0-20000-0-61630,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8345
Africa,Senegal,KEDOUGOU,12.57,-12.22,165.45,0-20000-0-61699,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8353
Africa,Senegal,KOLDA,12.88,-14.97,8.38,0-20000-0-61698,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8352
Africa,Senegal,DIOURBEL,14.65,-16.23,7.11,0-20000-0-61666,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8347
Africa,Senegal,TAMBACOUNDA,13.76972222,-13.67972222,48.68,0-20000-0-61687,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8349
